"Business Name","Street","City","State","ZIP","Branch 1","Branch 1 Address","Branch 1 Proximity (miles)","Branch 2","Branch 2 Address","Branch 2 Proximity (miles)","Branch 3","Branch 3 Address","Branch 3 Proximity (miles)","Branch 4","Branch 4 Address","Branch 4 Proximity (miles)","Branch 5","Branch 5 Address","Branch 5 Proximity (miles)","Reps 1","Reps 1 Phone","Reps 1 Email","Reps 2","Reps 2 Phone","Reps 2 Email","Reps 3","Reps 3 Phone","Reps 3 Email","Reps 4","Reps 4 Phone","Reps 4 Email","Reps 5","Reps 5 Phone","Reps 5 Email","Manager","",""
"Wal-Mart Stores Inc.","80 Rio Rancho Rd","Pomona","CA","91766","Branch 1539","1386 E. FOOTHILL BLVD SUITE J UPLAND CA 91786","9","Branch 162","4345 E Lowell St Ste H Ontario CA 91761","12","Branch 1529","15259 EAST GALE AVE CITY OF INDUSTRY CA 91745","12","Branch 1580","268 N. Lincoln Ave. Ste 15 Corona CA 92882","14","Branch 3305","268 N LINCOLN AVE #15 CORONA CA 92882","14","Laura Griego 14.1 miles","951-377-7060","lgriego@peopleready.com","Diane Rahme 16.6 miles","714-271-2800","drahme@peopleready.com","Ryan Oster 27.7 miles","760-738-8355","roster@peopleready.com","Marshand Noriega 29.6 miles","909-553-1492","mnoriega@peopleready.com","Jesus Ochoa 33.3 miles","310-558-7900","jochoa@peopleready.com","Mags Kelly","Thomas Stonich","Jay Reid"
"Wal-Mart Stores Inc.","19821 Rinaldi St","Porter Ranch","CA","91326","Branch 1526","6347 VARIEL WOODLAND HILLS CA 91367","6","Branch 1545","8730 SEPULVEDA BLVD NORTH HILLS CA 91343","7","Branch 1527","24225 Main St Newhall CA 91321","7","Branch 2159","2109 Tapo St Suite #1 Simi Valley CA 93063","8","Branch 1510","10835 VANOWEN ST, #2 NORTH HOLLYWOOD CA 91606","12","Joe Mejia 6.6 miles","661-260-3650","jmejia@peopleready.com","Claudia Lemus 12.8 miles","323-855-6551","clemus@peopleready.com","Jesus Ochoa 16.1 miles","310-558-7900","jochoa@peopleready.com","Matthew Elkins 37.7 miles","805-620-8662","melkins@trueblue.com","Diane Rahme 49.5 miles","714-271-2800","drahme@peopleready.com","Kurt St Julian","Thomas Stonich","Jay Reid"
"Wal-Mart Stores Inc.","1250 W Henderson Ave","Porterville","CA","93257","Branch 1560","1229 W CALDWELL AVE VISALIA CA 93277","21","Branch 1519","1314 34th St., Suite A Bakersfield CA 93301","48","Branch 160","4638 California Avenue Bakersfield CA 93309","50","Branch 1548","2621 S. CHESTNUT STE. 108 FRESNO CA 93725-","58","Branch 1509","1310 N. CRYSTAL, SUITE #101 FRESNO CA 93728","63","Vinnie Pasquale 20.7 miles","","vpasquale@peopleready.com","Jaime Delgado 48.7 miles","661-567-7203","jdelgado@peopleready.com","Angielee Soto 64.0 miles","","asoto@peopleready.com","","","","","","","Adam Mering","Thomas Stonich","Jay Reid"
"Wal-Mart Stores Inc.","1300 S F St","Porterville","CA","93257","Branch 1560","1229 W CALDWELL AVE VISALIA CA 93277","24","Branch 1519","1314 34th St., Suite A Bakersfield CA 93301","45","Branch 160","4638 California Avenue Bakersfield CA 93309","47","Branch 1548","2621 S. CHESTNUT STE. 108 FRESNO CA 93725-","61","Branch 1509","1310 N. CRYSTAL, SUITE #101 FRESNO CA 93728","66","Vinnie Pasquale 23.6 miles","","vpasquale@peopleready.com","Jaime Delgado 46.0 miles","661-567-7203","jdelgado@peopleready.com","Angielee Soto 67.0 miles","","asoto@peopleready.com","","","","","","","Adam Mering","Thomas Stonich","Jay Reid"
"Wal-Mart Stores Inc.","13425 Community Rd","Poway","CA","92064","Branch 1520","330 W FELICITA AVE SUITE D ESCONDIDO CA 92025","9","Branch 55","3934 Murphy Canyon Rd. Suite #B201 San Diego CA 92123","12","Branch 1512","1027 BROADWAY EL CAJON CA 92021","13","Branch 1535","1027 BROADWAY EL CAJON California 92021","13","Branch 1595","4686 CLAIREMONT MESA BLVD SAN DIEGO CA 92117","13","Justin Clark 9.4 miles","309-472-6702","JClark@peopleready.com","Ryan Oster 68.8 miles","760-738-8355","roster@peopleready.com","Laura Griego 70.0 miles","951-377-7060","lgriego@peopleready.com","Diane Rahme 76.5 miles","714-271-2800","drahme@peopleready.com","Marshand Noriega 80.8 miles","909-553-1492","mnoriega@peopleready.com","Karen Houston","Thomas Stonich","Jay Reid"
"Wal-Mart Stores Inc.","10655 Folsom Blvd","Rancho Cordova","CA","95670","Branch 2196","1300 Ethan Way Ste 225 Sacramento CA 95825","6","Branch 126","1300 Ethan Way Suite 330 Sacramento CA 95825","7","Branch 7265","1300 Ethan Way Suite 225 Sacramento CA 95825","7","Branch 1517","8421 AUBURN BLVD 200 CITRUS HEIGHTS CA 95610","8","Branch 1603","3050 BEACON BLVD, SUITE 102 SACRAMENTO CA 95691","14","Joseph Bray 6.9 miles","916-769-5373","jbray@peopleready.com","Kathy Martinez 6.9 miles","916-225-3070","kmartinez@peopleready.com","Matthew Ciufia 6.9 miles","916-221-0852","mciufia@peopleready.com","Jessica Kraft 40.4 miles","406-437-3769","jkraft@peopleready.com","Matt Rosano 58.1 miles","(707) 450-9295","MRosano@PeopleReady.com","Doug Graves","Jay Reid",""
"Wal-Mart Stores Inc.","12549 Foothill Blvd","Rancho Cucamonga","CA","91739","Branch 162","4345 E Lowell St Ste H Ontario CA 91761","4","Branch 1539","1386 E. FOOTHILL BLVD SUITE J UPLAND CA 91786","6","Branch 1515","1960 Chicago Ave. Ste. D3 RIVERSIDE CA 92507","13","Branch 2172","1420 E. Cooley Dr Ste 200-Q Colton CA 92324","15","Branch 1580","268 N. Lincoln Ave. Ste 15 Corona CA 92882","15","Laura Griego 15.4 miles","951-377-7060","lgriego@peopleready.com","Marshand Noriega 16.0 miles","909-553-1492","mnoriega@peopleready.com","Diane Rahme 28.9 miles","714-271-2800","drahme@peopleready.com","Ryan Oster 38.4 miles","760-738-8355","roster@peopleready.com","Jesus Ochoa 44.7 miles","310-558-7900","jochoa@peopleready.com","Mags Kelly","Thomas Stonich","Jay Reid"
"Wal-Mart Stores Inc.","30491 Avenida De Las Flores","Rancho Santa Margari","CA","92688","Branch 2160","23372 Madero Rd. Ste. J Mission Viejo CA 92691","5","Branch 1580","268 N. Lincoln Ave. Ste 15 Corona CA 92882","16","Branch 3305","268 N LINCOLN AVE #15 CORONA CA 92882","16","Branch 1504","2428 N GRAND AVE #E SANTA ANA CA 92705","17","Branch 1537","2110 HARBOR BLVD. COSTA MESA CA 92627","19","Laura Griego 16.3 miles","951-377-7060","lgriego@peopleready.com","Ryan Oster 18.7 miles","760-738-8355","roster@peopleready.com","Diane Rahme 21.1 miles","714-271-2800","drahme@peopleready.com","Marshand Noriega 38.7 miles","909-553-1492","mnoriega@peopleready.com","Justin Clark 47.5 miles","309-472-6702","JClark@peopleready.com","Mags Kelly","Thomas Stonich","Jay Reid"
"Wal-Mart Stores Inc.","1025 S Main St","Red Bluff","CA","96080","Branch 2154","113 lake blvd. REDDING CA 96003","32","Branch 2151","1362 COLUSA HWY YUBA CITY CA 95991-","77","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Wal-Mart Stores Inc.","10815 Highway 99w","Red Bluff","CA","96080","Branch 2154","113 lake blvd. REDDING CA 96003","31","Branch 2151","1362 COLUSA HWY YUBA CITY CA 95991-","79","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Wal-Mart Stores Inc.","1515 Dana Dr","Redding","CA","96003","Branch 2154","113 lake blvd. REDDING CA 96003","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Wal-Mart Stores Inc.","2050 W Redlands Blvd","Redlands","CA","92373","Branch 2172","1420 E. Cooley Dr Ste 200-Q Colton CA 92324","4","Branch 1567","1422 E. Highland Ave SAN BERNARDINO CA 92404","5","Branch 1515","1960 Chicago Ave. Ste. D3 RIVERSIDE CA 92507","9","Branch 1585","1176 CALIMESA BLVD CALIMESA CA 92320","10","Branch 162","4345 E Lowell St Ste H Ontario CA 91761","19","Marshand Noriega 5.3 miles","909-553-1492","mnoriega@peopleready.com","Laura Griego 23.9 miles","951-377-7060","lgriego@peopleready.com","Diane Rahme 42.3 miles","714-271-2800","drahme@peopleready.com","Ryan Oster 49.1 miles","760-738-8355","roster@peopleready.com","Jesus Ochoa 62.7 miles","310-558-7900","jochoa@peopleready.com","Mags Kelly","Thomas Stonich","Jay Reid"
"Wal-Mart Stores Inc.","1610 S Riverside Ave","Rialto","CA","92376","Branch 1515","1960 Chicago Ave. Ste. D3 RIVERSIDE CA 92507","6","Branch 2172","1420 E. Cooley Dr Ste 200-Q Colton CA 92324","6","Branch 1567","1422 E. Highland Ave SAN BERNARDINO CA 92404","8","Branch 162","4345 E Lowell St Ste H Ontario CA 91761","11","Branch 1539","1386 E. FOOTHILL BLVD SUITE J UPLAND CA 91786","15","Marshand Noriega 7.9 miles","909-553-1492","mnoriega@peopleready.com","Laura Griego 17.6 miles","951-377-7060","lgriego@peopleready.com","Diane Rahme 35.0 miles","714-271-2800","drahme@peopleready.com","Ryan Oster 42.8 miles","760-738-8355","roster@peopleready.com","Jesus Ochoa 54.2 miles","310-558-7900","jochoa@peopleready.com","Mags Kelly","Thomas Stonich","Jay Reid"
"Wal-Mart Stores Inc.","1400 Hilltop Mall Rd","Richmond","CA","94806","Branch 1513","405 San Pablo Towne Ctr San Pablo CA 94806","1","Branch 1544","2550 NINTH STREET, SUITE 207A BERKELEY CA 94710","9","Branch 22","2560 9th Street Suite #218 Berkeley CA 94710","9","Branch 7268","2560 9th Street Suite 218 Berkeley CA 94710","9","Branch 28","4460 Redwood Hwy #14 San Rafael CA 94903","12","Marlo Vazquez 1.7 miles","650-261-2100","mvazquez@peopleready.com","Craig Ward 11.7 miles","707-580-5616","cward@peopleready.com","Ryan Engelland 11.7 miles","415-378-4027","rengelland@peopleready.com","Matt Rosano 17.3 miles","(707) 450-9295","MRosano@PeopleReady.com","Amy Cardoway 34.2 miles","408-679-9823","acardoway@peopleready.com","Carlos Tamariz","Clint Bennett","Jay Reid"
"Wal-Mart Stores Inc.","911 S China Lake Blvd","Ridgecrest","CA","93555","Branch 1546","190 SIERRA CT. # C1 PALMDALE CA 93550","72","Branch 1519","1314 34th St., Suite A Bakersfield CA 93301","77","Branch 160","4638 California Avenue Bakersfield CA 93309","79","Branch 2158","14344 MAIN STREET HESPERIA CA 92345-","83","Branch 1527","24225 Main St Newhall CA 91321","98","Jaime Delgado 77.6 miles","661-567-7203","jdelgado@peopleready.com","","","","","","","","","","","","","","",""
