"Business Name","Street","City","State","ZIP","Branch 1","Branch 1 Address","Branch 1 Proximity (miles)","Branch 2","Branch 2 Address","Branch 2 Proximity (miles)","Branch 3","Branch 3 Address","Branch 3 Proximity (miles)","Branch 4","Branch 4 Address","Branch 4 Proximity (miles)","Branch 5","Branch 5 Address","Branch 5 Proximity (miles)","Reps 1","Reps 1 Phone","Reps 1 Email","Reps 2","Reps 2 Phone","Reps 2 Email","Reps 3","Reps 3 Phone","Reps 3 Email","Reps 4","Reps 4 Phone","Reps 4 Email","Reps 5","Reps 5 Phone","Reps 5 Email","Manager","",""
"Wal-Mart Stores Inc.","440 Wadsworth Blvd","Lakewood","CO","80226","Branch 82","2150 W 29th Ave Suite #310 Denver CO 80211","4","Branch 1152","1340 S. SANTA FE DENVER CO 80223","5","Branch 2251","1490 N LAFAYETTE ST STE 203 DENVER CO 80218","6","Branch 3300","1490 Lafayette St Ste 203 DENVER CO 80218","6","Branch 1159","3011 W. 74TH AVENUE WESTMINSTER CO 80030","8","Joshua Harris 5.1 miles","405-248-3044","jharris2@peopleready.com","Gregory Macht 5.1 miles","","GMacht@peopleready.com","Meg Lane 8.1 miles","720-261-6623","mlane@peopleready.com","Jordan Cichon 30.8 miles","","JCichon@peopleready.com","","","","Loren Woodward","John Demarest",""
"Wal-Mart Stores Inc.","7455 W Colfax Ave","Lakewood","CO","80214","Branch 82","2150 W 29th Ave Suite #310 Denver CO 80211","4","Branch 1152","1340 S. SANTA FE DENVER CO 80223","6","Branch 2251","1490 N LAFAYETTE ST STE 203 DENVER CO 80218","6","Branch 3300","1490 Lafayette St Ste 203 DENVER CO 80218","6","Branch 1159","3011 W. 74TH AVENUE WESTMINSTER CO 80030","7","Joshua Harris 5.7 miles","405-248-3044","jharris2@peopleready.com","Gregory Macht 5.7 miles","","GMacht@peopleready.com","Meg Lane 6.8 miles","720-261-6623","mlane@peopleready.com","Jordan Cichon 29.3 miles","","JCichon@peopleready.com","","","","Loren Woodward","John Demarest",""
"Wal-Mart Stores Inc.","1432 E Olive St","Lamar","CO","81052","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Wal-Mart Stores Inc.","13420 W Coal Mine Ave","Littleton","CO","80127","Branch 1152","1340 S. SANTA FE DENVER CO 80223","10","Branch 82","2150 W 29th Ave Suite #310 Denver CO 80211","13","Branch 2251","1490 N LAFAYETTE ST STE 203 DENVER CO 80218","14","Branch 3300","1490 Lafayette St Ste 203 DENVER CO 80218","14","Branch 1154","2260 SOUTH QUEBEC STREET #6 DENVER CO 80231-","14","Joshua Harris 10.4 miles","405-248-3044","jharris2@peopleready.com","Gregory Macht 10.4 miles","","GMacht@peopleready.com","Meg Lane 17.5 miles","720-261-6623","mlane@peopleready.com","Jordan Cichon 39.7 miles","","JCichon@peopleready.com","","","","Loren Woodward","John Demarest",""
"Wal-Mart Stores Inc.","3615 W Bowles Ave","Littleton","CO","80123","Branch 1152","1340 S. SANTA FE DENVER CO 80223","6","Branch 1154","2260 SOUTH QUEBEC STREET #6 DENVER CO 80231-","8","Branch 2251","1490 N LAFAYETTE ST STE 203 DENVER CO 80218","10","Branch 3300","1490 Lafayette St Ste 203 DENVER CO 80218","10","Branch 82","2150 W 29th Ave Suite #310 Denver CO 80211","10","Joshua Harris 6.1 miles","405-248-3044","jharris2@peopleready.com","Gregory Macht 6.1 miles","","GMacht@peopleready.com","Meg Lane 15.3 miles","720-261-6623","mlane@peopleready.com","Jordan Cichon 38.6 miles","","JCichon@peopleready.com","","","","Loren Woodward","John Demarest",""
"Wal-Mart Stores Inc.","7700 W Quincy Ave","Littleton","CO","80123","Branch 1152","1340 S. SANTA FE DENVER CO 80223","6","Branch 82","2150 W 29th Ave Suite #310 Denver CO 80211","9","Branch 2251","1490 N LAFAYETTE ST STE 203 DENVER CO 80218","9","Branch 3300","1490 Lafayette St Ste 203 DENVER CO 80218","9","Branch 1154","2260 SOUTH QUEBEC STREET #6 DENVER CO 80231-","10","Joshua Harris 6.2 miles","405-248-3044","jharris2@peopleready.com","Gregory Macht 6.2 miles","","GMacht@peopleready.com","Meg Lane 13.7 miles","720-261-6623","mlane@peopleready.com","Jordan Cichon 36.5 miles","","JCichon@peopleready.com","","","","Loren Woodward","John Demarest",""
"Sams West Inc.","7817 Park Meadows Dr","Littleton","CO","80124","Branch 1154","2260 SOUTH QUEBEC STREET #6 DENVER CO 80231-","8","Branch 1152","1340 S. SANTA FE DENVER CO 80223","10","Branch 1160","14579 East Alameda Avenue Aurora CO 80012","11","Branch 2251","1490 N LAFAYETTE ST STE 203 DENVER CO 80218","13","Branch 3300","1490 Lafayette St Ste 203 DENVER CO 80218","13","Joshua Harris 10.2 miles","405-248-3044","jharris2@peopleready.com","Gregory Macht 10.2 miles","","GMacht@peopleready.com","Meg Lane 19.7 miles","720-261-6623","mlane@peopleready.com","Jordan Cichon 43.1 miles","","JCichon@peopleready.com","","","","Loren Woodward","John Demarest",""
"Wal-Mart Stores Inc.","2285 E Ken Pratt Blvd","Longmont","CO","80504","Branch 1149","445 MAIN ST Longmont CO 80501","7","Branch 85","1907 Boise Ave #6 Loveland CO 80538","18","Branch 2255","1907 N BOISE AVE SUITE #6 LOVELAND CO 80538","18","Branch 1161","9291 WASHINGTON ST Thornton CO 80229","20","Branch 2254","960 37TH AVE. CT. GREELEY CO 80634","21","Jordan Cichon 7.2 miles","","JCichon@peopleready.com","Meg Lane 22.9 miles","720-261-6623","mlane@peopleready.com","Joshua Harris 32.3 miles","405-248-3044","jharris2@peopleready.com","Gregory Macht 32.3 miles","","GMacht@peopleready.com","","","","Sean Connelly","Eric Lynn","John Demarest"
"Wal-Mart Stores Inc.","2514 Main St","Longmont","CO","80504","Branch 1149","445 MAIN ST Longmont CO 80501","3","Branch 85","1907 Boise Ave #6 Loveland CO 80538","15","Branch 2255","1907 N BOISE AVE SUITE #6 LOVELAND CO 80538","15","Branch 1161","9291 WASHINGTON ST Thornton CO 80229","24","Branch 2254","960 37TH AVE. CT. GREELEY CO 80634","25","Jordan Cichon 2.6 miles","","JCichon@peopleready.com","Meg Lane 26.1 miles","720-261-6623","mlane@peopleready.com","Joshua Harris 35.8 miles","405-248-3044","jharris2@peopleready.com","Gregory Macht 35.8 miles","","GMacht@peopleready.com","","","","Sean Connelly","Eric Lynn","John Demarest"
"Sams West Inc.","1200 E Eisenhower Blvd","Loveland","CO","80537","Branch 85","1907 Boise Ave #6 Loveland CO 80538","2","Branch 2255","1907 N BOISE AVE SUITE #6 LOVELAND CO 80538","2","Branch 1150","1708 E. Lincoln Ave # 4 Fort Collins CO 80524","13","Branch 1149","445 MAIN ST Longmont CO 80501","17","Branch 2254","960 37TH AVE. CT. GREELEY CO 80634","22","Jordan Cichon 16.6 miles","","JCichon@peopleready.com","Meg Lane 39.9 miles","720-261-6623","mlane@peopleready.com","Joshua Harris 49.6 miles","405-248-3044","jharris2@peopleready.com","Gregory Macht 49.6 miles","","GMacht@peopleready.com","","","","Sean Connelly","Eric Lynn","John Demarest"
"Wal-Mart Stores Inc.","1325 Denver Ave","Loveland","CO","80537","Branch 85","1907 Boise Ave #6 Loveland CO 80538","1","Branch 2255","1907 N BOISE AVE SUITE #6 LOVELAND CO 80538","1","Branch 1150","1708 E. Lincoln Ave # 4 Fort Collins CO 80524","12","Branch 1149","445 MAIN ST Longmont CO 80501","17","Branch 2254","960 37TH AVE. CT. GREELEY CO 80634","20","Jordan Cichon 16.7 miles","","JCichon@peopleready.com","Meg Lane 39.6 miles","720-261-6623","mlane@peopleready.com","Joshua Harris 49.3 miles","405-248-3044","jharris2@peopleready.com","Gregory Macht 49.3 miles","","GMacht@peopleready.com","","","","Sean Connelly","Eric Lynn","John Demarest"
"Wal-Mart Stores Inc.","250 W 65th St","Loveland","CO","80538","Branch 85","1907 Boise Ave #6 Loveland CO 80538","3","Branch 2255","1907 N BOISE AVE SUITE #6 LOVELAND CO 80538","3","Branch 1150","1708 E. Lincoln Ave # 4 Fort Collins CO 80524","9","Branch 1149","445 MAIN ST Longmont CO 80501","20","Branch 2254","960 37TH AVE. CT. GREELEY CO 80634","22","Jordan Cichon 20.1 miles","","JCichon@peopleready.com","Meg Lane 43.3 miles","720-261-6623","mlane@peopleready.com","Joshua Harris 53.0 miles","405-248-3044","jharris2@peopleready.com","Gregory Macht 53.0 miles","","GMacht@peopleready.com","","","","Sean Connelly","Eric Lynn","John Demarest"
"Sams West Inc.","7500 E Crossroads Blvd","Loveland","CO","80538","Branch 85","1907 Boise Ave #6 Loveland CO 80538","5","Branch 2255","1907 N BOISE AVE SUITE #6 LOVELAND CO 80538","5","Branch 1150","1708 E. Lincoln Ave # 4 Fort Collins CO 80524","12","Branch 2254","960 37TH AVE. CT. GREELEY CO 80634","16","Branch 1149","445 MAIN ST Longmont CO 80501","19","Jordan Cichon 19.4 miles","","JCichon@peopleready.com","Meg Lane 41.3 miles","720-261-6623","mlane@peopleready.com","Joshua Harris 50.8 miles","405-248-3044","jharris2@peopleready.com","Gregory Macht 50.8 miles","","GMacht@peopleready.com","","","","Sean Connelly","Eric Lynn","John Demarest"
"Wal-Mart Stores Inc.","7500 W County Road 20","Loveland","CO","80538","Branch 85","1907 Boise Ave #6 Loveland CO 80538","7","Branch 2255","1907 N BOISE AVE SUITE #6 LOVELAND CO 80538","7","Branch 1150","1708 E. Lincoln Ave # 4 Fort Collins CO 80524","15","Branch 1149","445 MAIN ST Longmont CO 80501","16","Branch 2254","960 37TH AVE. CT. GREELEY CO 80634","27","Jordan Cichon 15.8 miles","","JCichon@peopleready.com","Meg Lane 39.3 miles","720-261-6623","mlane@peopleready.com","Joshua Harris 49.0 miles","405-248-3044","jharris2@peopleready.com","Gregory Macht 49.0 miles","","GMacht@peopleready.com","","","","Sean Connelly","Eric Lynn","John Demarest"
"Wal-Mart Stores Inc.","16750 S Townsend Ave","Montrose","CO","81401","Branch 2256","200 W GRAND AVE, UNIT 3 GRAND JUNCTION CO 81501","57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Wal-Mart Stores Inc.","16218 Jackson Creek Pkwy","Monument","CO","80132","Branch 86","3260 E. Woodmen Road Suite C & D Colorado Springs CO 80920","12","Branch 1153","2216 E PIKES PEAK AVENUE COLORADO SPRINGS CO 80909","18","Branch 1154","2260 SOUTH QUEBEC STREET #6 DENVER CO 80231-","40","Branch 1152","1340 S. SANTA FE DENVER CO 80223","42","Branch 1160","14579 East Alameda Avenue Aurora CO 80012","42","Joshua Harris 41.6 miles","405-248-3044","jharris2@peopleready.com","Gregory Macht 41.6 miles","","GMacht@peopleready.com","Meg Lane 51.4 miles","720-261-6623","mlane@peopleready.com","Jordan Cichon 74.9 miles","","JCichon@peopleready.com","","","","Loren Woodward","John Demarest",""
"Wal-Mart Stores Inc.","11101 S Parker Rd","Parker","CO","80134","Branch 1154","2260 SOUTH QUEBEC STREET #6 DENVER CO 80231-","13","Branch 1160","14579 East Alameda Avenue Aurora CO 80012","14","Branch 1152","1340 S. SANTA FE DENVER CO 80223","17","Branch 2251","1490 N LAFAYETTE ST STE 203 DENVER CO 80218","19","Branch 3300","1490 Lafayette St Ste 203 DENVER CO 80218","19","Joshua Harris 17.2 miles","405-248-3044","jharris2@peopleready.com","Gregory Macht 17.2 miles","","GMacht@peopleready.com","Meg Lane 25.9 miles","720-261-6623","mlane@peopleready.com","Jordan Cichon 48.5 miles","","JCichon@peopleready.com","","","","Loren Woodward","John Demarest",""
