"Business Name","Street","City","State","ZIP","Branch 1","Branch 1 Address","Branch 1 Proximity (miles)","Branch 2","Branch 2 Address","Branch 2 Proximity (miles)","Branch 3","Branch 3 Address","Branch 3 Proximity (miles)","Branch 4","Branch 4 Address","Branch 4 Proximity (miles)","Branch 5","Branch 5 Address","Branch 5 Proximity (miles)","Reps 1","Reps 1 Phone","Reps 1 Email","Reps 2","Reps 2 Phone","Reps 2 Email","Reps 3","Reps 3 Phone","Reps 3 Email","Reps 4","Reps 4 Phone","Reps 4 Email","Reps 5","Reps 5 Phone","Reps 5 Email","Manager","",""
"Wal-Mart Stores Inc.","1801 Highway 78 E","Jasper","AL","35501","Branch 1326","2315 6TH AVE SOUTH BIRMINGHAM AL 35233","34","Branch 830","120 Oxmoor Blvd. Suite 110 Homewood AL 35209","35","Branch 2122","120 Oxmoor Blvd Ste 110 Birmingham AL 35209","36","Branch 2111","2000 VETERANS MEMORIAL PARKWAY TUSCALOOSA AL 35404","46","Branch 1327","726 ARCADIA CIR HUNTSVILLE AL 35801","74","Rebecca Tweedy 34.2 miles","901-605-0626","rtweedy@peopleready.com","","","","","","","","","","","","","Amit Dhawan","Mark Hettinger","Patty Musolf"
"Wal-Mart Stores Inc.","8551 Whitfield Ave","Leeds","AL","35094","Branch 1326","2315 6TH AVE SOUTH BIRMINGHAM AL 35233","16","Branch 2122","120 Oxmoor Blvd Ste 110 Birmingham AL 35209","18","Branch 830","120 Oxmoor Blvd. Suite 110 Homewood AL 35209","19","Branch 2111","2000 VETERANS MEMORIAL PARKWAY TUSCALOOSA AL 35404","62","Branch 1327","726 ARCADIA CIR HUNTSVILLE AL 35801","82","Rebecca Tweedy 16.2 miles","901-605-0626","rtweedy@peopleready.com","","","","","","","","","","","","","Amit Dhawan","Mark Hettinger","Patty Musolf"
"Wal-Mart Stores Inc.","8650 Madison Blvd","Madison","AL","35758","Branch 1327","726 ARCADIA CIR HUNTSVILLE AL 35801","12","Branch 1326","2315 6TH AVE SOUTH BIRMINGHAM AL 35233","81","Branch 2972","1026 W. College Street Ste A MURFREESBORO TN 37129","84","Branch 830","120 Oxmoor Blvd. Suite 110 Homewood AL 35209","84","Branch 2122","120 Oxmoor Blvd Ste 110 Birmingham AL 35209","85","Rebecca Tweedy 81.2 miles","901-605-0626","rtweedy@peopleready.com","","","","","","","","","","","","","Amit Dhawan","Mark Hettinger","Patty Musolf"
"Wal-Mart Stores Inc.","145 Kelley Blvd","Millbrook","AL","36054","Branch 1328","505 Montgomery St. MONTGOMERY AL 36104","9","Branch 2112","1622 Pepperell Parkway, Suite #4 OPELIKA AL 36801","57","Branch 2122","120 Oxmoor Blvd Ste 110 Birmingham AL 35209","72","Branch 830","120 Oxmoor Blvd. Suite 110 Homewood AL 35209","72","Branch 1326","2315 6TH AVE SOUTH BIRMINGHAM AL 35233","75","Rebecca Tweedy 74.6 miles","901-605-0626","rtweedy@peopleready.com","","","","","","","","","","","","","Amit Dhawan","Mark Hettinger","Patty Musolf"
"Wal-Mart Stores Inc.","101 E I65 Service Rd S","Mobile","AL","36606","Branch 1325","2480 COMMERCIAL PARK DR MOBILE AL 36606","0","Branch 1342","201 N NEW WARRINGTON RD PENSACOLA FL 32506","52","Branch 1311","10585 THREE RIVERS RD B-3 GULFPORT MS 39503","60","Branch 8023","1608 BROADWAY DRIVE, STE 50 HATTIESBURG MS 39401","84","Branch 2318","214 EGLIN PARKWAY NE, SUITE 2 FORT WALTON BEACH FL 32547","91","Denise Hall 90.5 miles","850-420-8313","dhall1@peopleready.com","","","","","","","","","","","","","Mike Stevens","Mark Hettinger","Patty Musolf"
"Wal-Mart Stores Inc.","1970 S University Blvd","Mobile","AL","36609","Branch 1325","2480 COMMERCIAL PARK DR MOBILE AL 36606","5","Branch 1342","201 N NEW WARRINGTON RD PENSACOLA FL 32506","56","Branch 1311","10585 THREE RIVERS RD B-3 GULFPORT MS 39503","56","Branch 8023","1608 BROADWAY DRIVE, STE 50 HATTIESBURG MS 39401","82","Branch 2318","214 EGLIN PARKWAY NE, SUITE 2 FORT WALTON BEACH FL 32547","94","Denise Hall 94.2 miles","850-420-8313","dhall1@peopleready.com","","","","","","","","","","","","","Mike Stevens","Mark Hettinger","Patty Musolf"
"Wal-Mart Stores Inc.","2500 Dawes Rd","Mobile","AL","36695","Branch 1325","2480 COMMERCIAL PARK DR MOBILE AL 36606","9","Branch 1311","10585 THREE RIVERS RD B-3 GULFPORT MS 39503","51","Branch 1342","201 N NEW WARRINGTON RD PENSACOLA FL 32506","60","Branch 8023","1608 BROADWAY DRIVE, STE 50 HATTIESBURG MS 39401","78","Branch 2318","214 EGLIN PARKWAY NE, SUITE 2 FORT WALTON BEACH FL 32547","99","Denise Hall 98.7 miles","850-420-8313","dhall1@peopleready.com","","","","","","","","","","","","","Mike Stevens","Mark Hettinger","Patty Musolf"
"Wal-Mart Stores Inc.","5245 Rangeline Service Rd S","Mobile","AL","36619","Branch 1325","2480 COMMERCIAL PARK DR MOBILE AL 36606","7","Branch 1311","10585 THREE RIVERS RD B-3 GULFPORT MS 39503","54","Branch 1342","201 N NEW WARRINGTON RD PENSACOLA FL 32506","55","Branch 8023","1608 BROADWAY DRIVE, STE 50 HATTIESBURG MS 39401","83","Branch 2318","214 EGLIN PARKWAY NE, SUITE 2 FORT WALTON BEACH FL 32547","95","Denise Hall 94.5 miles","850-420-8313","dhall1@peopleready.com","","","","","","","","","","","","","Mike Stevens","Mark Hettinger","Patty Musolf"
"Sams West Inc.","601 E I65 Service Rd S","Mobile","AL","36606","Branch 1325","2480 COMMERCIAL PARK DR MOBILE AL 36606","0","Branch 1342","201 N NEW WARRINGTON RD PENSACOLA FL 32506","52","Branch 1311","10585 THREE RIVERS RD B-3 GULFPORT MS 39503","60","Branch 8023","1608 BROADWAY DRIVE, STE 50 HATTIESBURG MS 39401","84","Branch 2318","214 EGLIN PARKWAY NE, SUITE 2 FORT WALTON BEACH FL 32547","91","Denise Hall 90.5 miles","850-420-8313","dhall1@peopleready.com","","","","","","","","","","","","","Mike Stevens","Mark Hettinger","Patty Musolf"
"Wal-Mart Stores Inc.","6350 Cottage Hill Rd","Mobile","AL","36609","Branch 1325","2480 COMMERCIAL PARK DR MOBILE AL 36606","6","Branch 1311","10585 THREE RIVERS RD B-3 GULFPORT MS 39503","55","Branch 1342","201 N NEW WARRINGTON RD PENSACOLA FL 32506","57","Branch 8023","1608 BROADWAY DRIVE, STE 50 HATTIESBURG MS 39401","81","Branch 2318","214 EGLIN PARKWAY NE, SUITE 2 FORT WALTON BEACH FL 32547","95","Denise Hall 95.2 miles","850-420-8313","dhall1@peopleready.com","","","","","","","","","","","","","Mike Stevens","Mark Hettinger","Patty Musolf"
